X,Y,Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,Organization_Formal_Name,Organization_Identifier,Monitoring_Location_Identifier,Monitoring_Location_Name,Monitoring_Location_Type_Name,Monitoring_Location_Description_Text,HUC_Eight_Digit_Code
-82.7980208,43.2304721,"CORK DRAIN UPSTREAM MORTIMER LINE ROAD; SPEAKER TOWNSHIP, SE",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-760186,"CORK DRAIN UPSTREAM MORTIMER LINE ROAD; SPEAKER TOWNSHIP, SE",River/Stream,"CORK DRAIN UPSTREAM MORTIMER LINE ROAD; SPEAKER TOWNSHIP, SEC 11",04090001
-82.8108112,43.2278622,"PUTNEY DRAIN UPSTREAM CONFLUENCE W/UNNAMED; SPEAKER TOWNSHIP",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-760187,"PUTNEY DRAIN UPSTREAM CONFLUENCE W/UNNAMED; SPEAKER TOWNSHIP",River/Stream,"PUTNEY DRAIN UPSTREAM CONFLUENCE W/UNNAMED; SPEAKER TOWNSHIP, SEC 10",04090001
-83.0346582,43.5480008,"MIDDLE BRANCH CASS RIVER AT LESLIE; EVERGREEN TOWNSHIP, SEC",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-760188,"MIDDLE BRANCH CASS RIVER AT LESLIE; EVERGREEN TOWNSHIP, SEC",River/Stream,"MIDDLE BRANCH CASS RIVER AT LESLIE; EVERGREEN TOWNSHIP, SEC 14",04080205
-82.9930565,43.6647002,"N.B. CASS RIVER AT BAYCITY FORESTVILLE; AUSTIN TOWNSHIP, SEC",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-760189,"N.B. CASS RIVER AT BAYCITY FORESTVILLE; AUSTIN TOWNSHIP, SEC",River/Stream,"N.B. CASS RIVER AT BAYCITY FORESTVILLE; AUSTIN TOWNSHIP, SEC 06",04080205
-82.9973567,43.6426003,"SOUTH FORK OF N.B. CASS RIVER AT BAD AXE ROAD; AUSTIN TOWNSH",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-760190,"SOUTH FORK OF N.B. CASS RIVER AT BAD AXE ROAD; AUSTIN TOWNSH",River/Stream,"SOUTH FORK OF N.B. CASS RIVER AT BAD AXE ROAD; AUSTIN TOWNSHIP, SEC 18",04080205
-83.0390584,43.5173009,"S.B. CASS RIVER AT DECKERVILLE; EVERGREEN TOWNSHIP, SEC 34",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-760191,"S.B. CASS RIVER AT DECKERVILLE; EVERGREEN TOWNSHIP, SEC 34",River/Stream,"S.B. CASS RIVER AT DECKERVILLE; EVERGREEN TOWNSHIP, SEC 34",04080205
-83.0957073,43.5526638,CASS RIVER (MIDDLE BRANCH) - GLEC MERCURY PROJECT,,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-760192,CASS RIVER (MIDDLE BRANCH) - GLEC MERCURY PROJECT,River/Stream,CASS RIVER (MIDDLE BRANCH) - GLEC MERCURY PROJECT,04080205
-83.0968241,43.6403054,CASS RIVER (NORTH BRANCH) - GLEC MERCURY PROJECT,,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-760193,CASS RIVER (NORTH BRANCH) - GLEC MERCURY PROJECT,River/Stream,CASS RIVER (NORTH BRANCH) - GLEC MERCURY PROJECT,04080205
-82.6464456,43.217102,"BLACK CREEK AT CRIBBENS; FREMONT TOWNSHIP, SEC 13",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-760194,"BLACK CREEK AT CRIBBENS; FREMONT TOWNSHIP, SEC 13",River/Stream,"BLACK CREEK AT CRIBBENS; FREMONT TOWNSHIP, SEC 13",04090001
-82.8159511,43.3456015,"BEALS AND FRIZZLE DRAIN AT MORRIS ROAD; WATERTOWN TOWNSHIP,",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-760195,"BEALS AND FRIZZLE DRAIN AT MORRIS ROAD; WATERTOWN TOWNSHIP,",River/Stream,"BEALS AND FRIZZLE DRAIN AT MORRIS ROAD; WATERTOWN TOWNSHIP, SEC 33",04090001
-82.6372444,43.5810001,"INDIAN CREEK @ GOETZ ROAD; MARION TOWNSHIP, SEC 29",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-760196,"INDIAN CREEK @ GOETZ ROAD; MARION TOWNSHIP, SEC 29",River/Stream,"INDIAN CREEK @ GOETZ ROAD; MARION TOWNSHIP, SEC 29",04080104
-82.511231,43.2019419,"Lake Huron, Birch Beach South #1",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-760197,"Lake Huron, Birch Beach South #1",BEACH Program Site-Lake,"Lake Huron, Birch Beach South #1",04080300
-82.511721,43.2024919,"Lake Huron, Birch Beach North #3",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-760198,"Lake Huron, Birch Beach North #3",BEACH Program Site-Lake,"Lake Huron, Birch Beach North #3",04080300
-82.509141,43.1976619,"Lake Huron, Birch Beach Middle #2",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-760199,"Lake Huron, Birch Beach Middle #2",BEACH Program Site-Lake,"Lake Huron, Birch Beach Middle #2",04080104
-82.5287313,43.3163913,"Lake Huron, Lexington County Park",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-760200,"Lake Huron, Lexington County Park",BEACH Program Site-Lake,"Lake Huron, Lexington County Park",04080300
-82.5260113,43.2696515,"Lake Huron, Lexington Beach",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-760201,"Lake Huron, Lexington Beach",BEACH Program Site-Lake,"Lake Huron, Lexington Beach",04080300
-82.5399114,43.4383207,"Lake Huron, Port Sanilac Park",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-760202,"Lake Huron, Port Sanilac Park",BEACH Program Site-Lake,"Lake Huron, Port Sanilac Park",04080300
-82.5713723,43.5127803,"Lake Huron, Forester County Park",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-760203,"Lake Huron, Forester County Park",BEACH Program Site-Lake,"Lake Huron, Forester County Park",04080300
-82.5780625,43.5317103,"Lake Huron, Delaware Park",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-760204,"Lake Huron, Delaware Park",BEACH Program Site-Lake,"Lake Huron, Delaware Park",04080300
-82.6059531,43.6625597,"Lake Huron, Forestville Beach",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-760205,"Lake Huron, Forestville Beach",BEACH Program Site-Lake,"Lake Huron, Forestville Beach",04080300
-82.7919281,43.4405256,"DWIGHT DRAIN AT STRINGER ROAD, T12N R14E S34",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-760206,"DWIGHT DRAIN AT STRINGER ROAD, T12N R14E S34",River/Stream,"DWIGHT DRAIN AT STRINGER ROAD, T12N R14E S34",04090001
-82.789942,43.4223968,BERRY DRAIN UPSTREAM OF STRINGER ROAD (U/S MICHIGAN PEAT OUT,,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-760207,BERRY DRAIN UPSTREAM OF STRINGER ROAD (U/S MICHIGAN PEAT OUT,River/Stream,BERRY DRAIN UPSTREAM OF STRINGER ROAD (U/S MICHIGAN PEAT OUTFALL) T12N R14E 34,04090001
-83.07043,43.4584,"NORTH BRANCH WHITE CREEK; SNOVER ROAD; LAMOTT TOWNSHIP, SECT",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-760208,"NORTH BRANCH WHITE CREEK; SNOVER ROAD; LAMOTT TOWNSHIP, SECT",River/Stream,"NORTH BRANCH WHITE CREEK; SNOVER ROAD; LAMOTT TOWNSHIP, SECTION 20",04080205
-83.09713,43.64061,"NORTH BRANCH CASS RIVER; NORTH VAN DYKE ROAD; GREENLEAF TOWN",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-760209,"NORTH BRANCH CASS RIVER; NORTH VAN DYKE ROAD; GREENLEAF TOWN",River/Stream,"NORTH BRANCH CASS RIVER; NORTH VAN DYKE ROAD; GREENLEAF TOWNSHIP, SECTION 17",04080205
-83.07141,43.64738,"SANILAC HURON CREEK; RITTER ROAD; GREENLEAF TOWNSHIP, SECTIO",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-760210,"SANILAC HURON CREEK; RITTER ROAD; GREENLEAF TOWNSHIP, SECTIO",River/Stream,"SANILAC HURON CREEK; RITTER ROAD; GREENLEAF TOWNSHIP, SECTION 16",04080205
-83.06055,43.66222,"SANILAC HURON CREEK; BAY CITY FORESTVILLE ROAD; GREENLEAF TO",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-760211,"SANILAC HURON CREEK; BAY CITY FORESTVILLE ROAD; GREENLEAF TO",River/Stream,"SANILAC HURON CREEK; BAY CITY FORESTVILLE ROAD; GREENLEAF TOWNSHIP, SECTION 9",04080205
-83.0733,43.3935,"WHITE AND MOFFATT DRAIN; DENNIS ROAD; MARLETTE TOWNSHIP, SEC",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-760212,"WHITE AND MOFFATT DRAIN; DENNIS ROAD; MARLETTE TOWNSHIP, SEC",River/Stream,"WHITE AND MOFFATT DRAIN; DENNIS ROAD; MARLETTE TOWNSHIP, SECTION 8",04080205
-83.0454,43.5465,"SOUTH BRANCH CASS RIVER; SEVERANCE ROAD; EVERGREEN TOWNSHIP,",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-760213,"SOUTH BRANCH CASS RIVER; SEVERANCE ROAD; EVERGREEN TOWNSHIP,",River/Stream,"SOUTH BRANCH CASS RIVER; SEVERANCE ROAD; EVERGREEN TOWNSHIP, SECTION 22",04080205
-83.04525,43.5473,"SOUTH BRANCH CASS RIVER; HOADLEY ROAD; EVERGREEN TOWNSHIP, S",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-760214,"SOUTH BRANCH CASS RIVER; HOADLEY ROAD; EVERGREEN TOWNSHIP, S",River/Stream,"SOUTH BRANCH CASS RIVER; HOADLEY ROAD; EVERGREEN TOWNSHIP, SECTION 17",04080205
-82.9495,43.5344,"MIDDLE BRANCH CASS RIVER; SHABONNA ROAD; ARGYLE TOWNSHIP, SE",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-760215,"MIDDLE BRANCH CASS RIVER; SHABONNA ROAD; ARGYLE TOWNSHIP, SE",River/Stream,"MIDDLE BRANCH CASS RIVER; SHABONNA ROAD; ARGYLE TOWNSHIP, SECTION 28",04080205
-83.0434,43.5317,"SOUTH BRANCH CASS RIVER; SHABONNA ROAD; EVERGREEN TOWNSHIP,",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-760217,"SOUTH BRANCH CASS RIVER; SHABONNA ROAD; EVERGREEN TOWNSHIP,",River/Stream,"SOUTH BRANCH CASS RIVER; SHABONNA ROAD; EVERGREEN TOWNSHIP, SECTION 27",04080205
-82.97738,43.35913,"SOUTH BRANCH CASS RIVER AT FRENCH LINE ROAD; ELMER TOWNSHIP,",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-760218,"SOUTH BRANCH CASS RIVER AT FRENCH LINE ROAD; ELMER TOWNSHIP,",River/Stream,"SOUTH BRANCH CASS RIVER AT FRENCH LINE ROAD; ELMER TOWNSHIP, SECTION 30",04080205
-82.59685,43.61689,"Lake Huron; Sanilac County Park No. 4",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-760219,"Lake Huron; Sanilac County Park No. 4",Lake,"Lake Huron; Sanilac County Park No. 4",04080300
-82.52151,43.22179,"Lake Huron; Great Lakes Beach",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-760220,"Lake Huron; Great Lakes Beach",Lake,"Lake Huron; Great Lakes Beach",04080300
-83.0669,43.3289,"MARLETTE WWTP AT OUTFALL OF MARLETTE ROAD; MARLETTE TOWNSHIP",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-760221,"MARLETTE WWTP AT OUTFALL OF MARLETTE ROAD; MARLETTE TOWNSHIP",River/Stream,"MARLETTE WWTP AT OUTFALL OF MARLETTE ROAD; MARLETTE TOWNSHIP, SECTION 32",04080205
-82.50677,43.18192,"Lake Huron; Private Shoreline Beach-Southern County Border",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-760222,"Lake Huron; Private Shoreline Beach-Southern County Border",Lake,"Lake Huron; Private Shoreline Beach-Southern County Border",04080300
-82.51675,43.20926,"Lake Huron; Private Shoreline Beach-South of Great Lakes Bea",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-760223,"Lake Huron; Private Shoreline Beach-South of Great Lakes Bea",Lake,"Lake Huron; Private Shoreline Beach-South of Great Lakes Beach",04080300
-82.52534,43.24887,"Lake Huron; Private Shoreline Beach-South of Lexington City",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-760224,"Lake Huron; Private Shoreline Beach-South of Lexington City",Lake,"Lake Huron; Private Shoreline Beach-South of Lexington City",04080300
-82.52849,43.29144,"Lake Huron; Private Shoreline Beach-North of Lexington City",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-760225,"Lake Huron; Private Shoreline Beach-North of Lexington City",Lake,"Lake Huron; Private Shoreline Beach-North of Lexington City",04080300
-82.5351,43.34499,"Lake Huron; North of Lexington County Park",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-760226,"Lake Huron; North of Lexington County Park",Lake,"Lake Huron; North of Lexington County Park",04080300
-82.53543,43.36871,"Lake Huron; Sanilca County Roadside Park 1",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-760227,"Lake Huron; Sanilca County Roadside Park 1",Lake,"Lake Huron; Sanilca County Roadside Park 1",04080300
-82.53949,43.39972,"Lake Huron; Private Shoreline Beach-South of Port Sanilac Pa",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-760228,"Lake Huron; Private Shoreline Beach-South of Port Sanilac Pa",Lake,"Lake Huron; Private Shoreline Beach-South of Port Sanilac Park",04080300
-82.55479,43.47953,"Lake Huron; Private Shoreline Beach-Forester Shore",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-760229,"Lake Huron; Private Shoreline Beach-Forester Shore",Lake,"Lake Huron; Private Shoreline Beach-Forester Shore",04080300
-82.57449,43.52255,"Lake Huron; Private Shoreline Beach-South of Delaware Park",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-760230,"Lake Huron; Private Shoreline Beach-South of Delaware Park",Lake,"Lake Huron; Private Shoreline Beach-South of Delaware Park",04080300
-82.59175,43.5774,"Lake Huron; Private Shoreline Beach-Richmondville",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-760231,"Lake Huron; Private Shoreline Beach-Richmondville",Lake,"Lake Huron; Private Shoreline Beach-Richmondville",04080300
-82.60349,43.64061,"Lake Huron; Private Shoreline Beach-South of Forestville",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-760232,"Lake Huron; Private Shoreline Beach-South of Forestville",Lake,"Lake Huron; Private Shoreline Beach-South of Forestville",04080300
-82.605,43.67531,"Lake Huron; Private Shoreline Beach-Northern County Border",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-760233,"Lake Huron; Private Shoreline Beach-Northern County Border",Lake,"Lake Huron; Private Shoreline Beach-Northern County Border",04080300
-82.8199,43.4172,"BERRY DRAIN; STOUTENBERG ROAD; NEXT TO DAY CARE; WATERTOWN T",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-760234,"BERRY DRAIN; STOUTENBERG ROAD; NEXT TO DAY CARE; WATERTOWN T",River/Stream,"BERRY DRAIN; STOUTENBERG ROAD; NEXT TO DAY CARE; WATERTOWN TOWNSHIP, SECTION 4",04090001
-83.07097,43.47715,"NORTH BRANCH WHITE CREEK; DOWNSTREAM HADLEY ROAD; LAMOTTE TO",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-790177,"NORTH BRANCH WHITE CREEK; DOWNSTREAM HADLEY ROAD; LAMOTTE TO",River/Stream,"NORTH BRANCH WHITE CREEK; DOWNSTREAM HADLEY ROAD; LAMOTTE TOWNSHIP, SECTION 8",04080205
-82.9761,43.4243,"SOUTH BRANCH CASS RIVER; MOORE ROAD; MOORE TOWNSHIP, SECTION",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-790178,"SOUTH BRANCH CASS RIVER; MOORE ROAD; MOORE TOWNSHIP, SECTION",River/Stream,"SOUTH BRANCH CASS RIVER; MOORE ROAD; MOORE TOWNSHIP, SECTION 31",04080205
-82.9705,43.4586,"TURTLE CREEK; WHEELER ROAD; MOORE TOWNSHIP, SECTION 20",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-790179,"TURTLE CREEK; WHEELER ROAD; MOORE TOWNSHIP, SECTION 20",River/Stream,"TURTLE CREEK; WHEELER ROAD; MOORE TOWNSHIP, SECTION 20",04080205
-82.5775,43.5183,"CHERRY CREEK AT M-25; T13N R17E S33",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-320201,"CHERRY CREEK AT M-25; T13N R17E S33",River/Stream,,04080104
-82.60169,43.6161,"WHITE ROCK CREEK AT M-25; T15N R15E SECTION 26",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-320221,"WHITE ROCK CREEK AT M-25; T15N R15E SECTION 26",River/Stream,,04080104
-82.6578,43.6075,"WHITE ROCK CREEK AT SCHOCK ROAD; T15N R15E SECTION 33",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-320222,"WHITE ROCK CREEK AT SCHOCK ROAD; T15N R15E SECTION 33",River/Stream,,04080104
-82.91528,43.351949,"CASS RIVER AT STUDOR ROAD; T11N R05E S17",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-730088,"CASS RIVER AT STUDOR ROAD; T11N R05E S17",River/Stream,,04080205
-82.7005,43.2202,SEYMORE CREEK DOWNSTREAM BURNS LINE ROAD,,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-740440,SEYMORE CREEK DOWNSTREAM BURNS LINE ROAD,River/Stream,,04090001
-82.603059,43.662227,"LAKE HURON IN FORESTVILLE; DELAWARE TOWNSHIP, SECTION 17",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-760001,"LAKE HURON IN FORESTVILLE; DELAWARE TOWNSHIP, SECTION 17",Lake,,04080300
-82.600281,43.630837,"LAKE HURON NEAR FORESTER; FORESTER TOWNSHIP, SECTION 03",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-760002,"LAKE HURON NEAR FORESTER; FORESTER TOWNSHIP, SECTION 03",Lake,,04080300
-82.595838,43.614726,"LAKE HURON NEAR FORESTER; FORESTER TOWNSHIP, SECTION 03",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-760003,"LAKE HURON NEAR FORESTER; FORESTER TOWNSHIP, SECTION 03",Lake,,04080300
-82.538337,43.43417,"LAKE HURON, IN PORT SANILAC; SANILAC TOWNSHIP, SECTION 2",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-760004,"LAKE HURON, IN PORT SANILAC; SANILAC TOWNSHIP, SECTION 2",Lake,,04080104
-82.537503,43.432781,"LAKE HURON, IN PORT SANILAC; SANILAC TOWNSHIP, SECTION 2",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-760005,"LAKE HURON, IN PORT SANILAC; SANILAC TOWNSHIP, SECTION 2",Lake,,04080300
-82.536115,43.402781,"LAKE HURON, NEAR PORT SANILAC; SANILAC TOWNSHIP, SECTION 11",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-760006,"LAKE HURON, NEAR PORT SANILAC; SANILAC TOWNSHIP, SECTION 11",Lake,,04080300
-82.522504,43.262226,"LAKE HURON, NEAR LEXINGTON; LEXINGTON TOWNSHIP, SECTION 30",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-760007,"LAKE HURON, NEAR LEXINGTON; LEXINGTON TOWNSHIP, SECTION 30",Lake,,04080300
-82.521671,43.260281,"LAKE HURON, NEAR LEXINGTON; LEXINGTON TOWNSHIP, SECTION 30",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-760008,"LAKE HURON, NEAR LEXINGTON; LEXINGTON TOWNSHIP, SECTION 30",Lake,,04080300
-82.635281,43.321948,"BLACK RIVER AT AITKEN ROAD; LEXINGTON TOWNSHIP, SECTION 07",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-760009,"BLACK RIVER AT AITKEN ROAD; LEXINGTON TOWNSHIP, SECTION 07",River/Stream,,04090001
-82.711393,43.646671,"ELK RIVER AT WASHINGTON ROAD. BRIDGE; WASHINGTON TOWNSHIP SECTION 09",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-760010,"ELK RIVER AT WASHINGTON ROAD. BRIDGE; WASHINGTON TOWNSHIP SECTION 09",River/Stream,,04080104
-82.977226,43.350837,"SOUTH BRANCH CASS RIVER AT FRENCH LINE ROAD; ELMER TOWNSHIP SECTION 19/30",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-760011,"SOUTH BRANCH CASS RIVER AT FRENCH LINE ROAD; ELMER TOWNSHIP SECTION 19/30",River/Stream,,04080205
-83.095003,43.552226,"CASS RIVER AT M-53 BRIDGE; EVERGREEN TOWNSHIP SECTION 18",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-760012,"CASS RIVER AT M-53 BRIDGE; EVERGREEN TOWNSHIP SECTION 18",River/Stream,,04080205
-82.615837,43.250559,"BLACK RIVER AT SHERIDAN LINE ROAD; LEXINGTON TOWNSHIP SECTION 32",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-760048,"BLACK RIVER AT SHERIDAN LINE ROAD; LEXINGTON TOWNSHIP SECTION 32",River/Stream,,04090001
-82.623892,43.278892,"BLACK RIVER AT HARRINGTON ROAD BRIDGE; CITY OF CROSWELL",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-760052,"BLACK RIVER AT HARRINGTON ROAD BRIDGE; CITY OF CROSWELL",River/Stream,,04090001
-82.621531,43.271671,"BLACK RIVER AT SANBORN STREET; CITY OF CROSWELL",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-760053,"BLACK RIVER AT SANBORN STREET; CITY OF CROSWELL",River/Stream,,04090001
-82.620281,43.267781,"BLACK RIVER AT MICHIGAN SUGAR CO DAM; CITY OF CROSWELL",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-760054,"BLACK RIVER AT MICHIGAN SUGAR CO DAM; CITY OF CROSWELL",River/Stream,,04090001
-82.623892,43.265837,"BLACK RIVER AT M-90 BRIDGE; CITY OF CROSWELL",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-760055,"BLACK RIVER AT M-90 BRIDGE; CITY OF CROSWELL",River/Stream,,04090001
-82.614449,43.223059,"BLACK RIVER AT BURNS LINE ROAD; WORTH TOWNSHIP, SECTION 17",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-760056,"BLACK RIVER AT BURNS LINE ROAD; WORTH TOWNSHIP, SECTION 17",River/Stream,,04090001
-82.615282,43.208892,"BLACK RIVER AT GARDNER LINE ROAD; WORTH TOWNSHIP, SECTION 20",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-760057,"BLACK RIVER AT GARDNER LINE ROAD; WORTH TOWNSHIP, SECTION 20",River/Stream,,04090001
-82.624171,43.193615,"BLACK RIVER AT GALBRAITH ROAD BRIDGE; WORTH TOWNSHIP, SECTION 28",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-760058,"BLACK RIVER AT GALBRAITH ROAD BRIDGE; WORTH TOWNSHIP, SECTION 28",River/Stream,,04090001
-82.775837,43.441115,"BERRY DRAIN AT BERKSHIRE ROAD; CUSTER TOWNSHIP, SECTION 25",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-760079,"BERRY DRAIN AT BERKSHIRE ROAD; CUSTER TOWNSHIP, SECTION 25",River/Stream,,04090001
-82.619448,43.260003,"CROSWELL DRAIN NEAR MOUTH; LEXINGTON TOWNSHIP, SECTION 32",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-760082,"CROSWELL DRAIN NEAR MOUTH; LEXINGTON TOWNSHIP, SECTION 32",River/Stream,,04090001
-82.626392,43.212503,"BLACK CREEK AT BLACK RIVER ROAD BRIDGE; WORTH TOWNSHIP, SECTION 18",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-760083,"BLACK CREEK AT BLACK RIVER ROAD BRIDGE; WORTH TOWNSHIP, SECTION 18",River/Stream,,04090001
-82.810004,43.422503,"BERRY DRAIN AT BANNER ROAD BRIDGE; CUSTER TOWNSHIP, SECTION 34",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-760086,"BERRY DRAIN AT BANNER ROAD BRIDGE; CUSTER TOWNSHIP, SECTION 34",River/Stream,,04090001
-82.790838,43.422503,"BERRY DRN AT STRINGER ROAD BRIDGE; CUSTER TOWNSHIP, SECTION 35",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-760087,"BERRY DRN AT STRINGER ROAD BRIDGE; CUSTER TOWNSHIP, SECTION 35",River/Stream,,04090001
-82.78056,43.437226,"BERRY DRAIN AT EDDY ROAD BRIDGE; CUSTER TOWNSHIP, SECTION 26",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-760088,"BERRY DRAIN AT EDDY ROAD BRIDGE; CUSTER TOWNSHIP, SECTION 26",River/Stream,,04090001
-82.752227,43.452781,"BERRY DRAIN AT CUSTER ROAD BRIDGE; CUSTER TOWNSHIP, SECTION 24",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-760089,"BERRY DRAIN AT CUSTER ROAD BRIDGE; CUSTER TOWNSHIP, SECTION 24",River/Stream,,04090001
-82.745837,43.453337,"BERRY DRAIN 0.1 MILES FROM MOUTH; BRHAMPTON TOWNSHIP,",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-760090,"BERRY DRAIN 0.1 MILES FROM MOUTH; BRHAMPTON TOWNSHIP,",River/Stream,,04090001
